[2025-10-26 23:39:10,539] INFO django.utils.autoreload — Watching for file changes with StatReloader
[2025-11-01 09:22:37,678] WARNING django.request — Not Found: /static/admin/js/jquery.init.js
[2025-11-01 09:22:37,678] WARNING django.request — Not Found: /static/admin/js/core.js
[2025-11-01 09:22:37,682] WARNING django.request — Not Found: /static/admin/js/admin/RelatedObjectLookups.js
[2025-11-01 09:22:37,685] WARNING django.server — "GET /static/admin/js/admin/RelatedObjectLookups.js HTTP/1.1" 404 179
[2025-11-01 09:22:37,690] WARNING django.request — Not Found: /static/admin/js/prepopulate.js
[2025-11-01 09:22:37,691] WARNING django.server — "GET /static/admin/js/prepopulate.js HTTP/1.1" 404 179
[2025-11-01 09:22:37,683] WARNING django.server — "GET /static/vendor/select2/css/select2.min.css HTTP/1.1" 404 179
[2025-11-01 09:22:37,685] WARNING django.server — "GET /static/admin/js/vendor/jquery/jquery.min.js HTTP/1.1" 404 179
[2025-11-01 09:22:37,691] WARNING django.server — "GET /static/admin/js/core.js HTTP/1.1" 404 179
[2025-11-01 09:22:37,685] WARNING django.server — "GET /static/admin/js/jquery.init.js HTTP/1.1" 404 179
[2025-11-01 09:22:37,694] WARNING django.request — Not Found: /static/admin/js/actions.js
[2025-11-01 09:22:37,703] WARNING django.server — "GET /static/admin/js/actions.js HTTP/1.1" 404 179
[2025-11-01 09:22:37,697] WARNING django.request — Not Found: /static/admin/js/vendor/xregexp/xregexp.min.js
[2025-11-01 09:22:37,702] INFO django.server — "GET /admin/jsi18n/ HTTP/1.1" 200 7210
[2025-11-01 09:22:37,701] WARNING django.request — Not Found: /static/vendor/select2/js/select2.min.js
[2025-11-01 09:22:37,710] WARNING django.server — "GET /static/vendor/select2/js/select2.min.js HTTP/1.1" 404 179
[2025-11-01 09:22:37,712] WARNING django.request — Not Found: /static/jazzmin/js/change_list.js
[2025-11-01 09:22:37,708] WARNING django.request — Not Found: /static/admin/js/urlify.js
[2025-11-01 09:22:37,709] WARNING django.server — "GET /static/admin/js/vendor/xregexp/xregexp.min.js HTTP/1.1" 404 179
[2025-11-01 09:22:37,714] WARNING django.server — "GET /static/admin/js/urlify.js HTTP/1.1" 404 179
[2025-11-01 09:22:37,713] WARNING django.server — "GET /static/jazzmin/js/change_list.js HTTP/1.1" 404 179
[2025-11-01 09:22:37,734] WARNING django.request — Not Found: /static/admin/js/vendor/jquery/jquery.min.js
[2025-11-01 09:22:37,735] WARNING django.server — "GET /static/admin/js/vendor/jquery/jquery.min.js HTTP/1.1" 404 179
[2025-11-01 09:22:37,758] WARNING django.request — Not Found: /static/admin/img/icon-yes.svg
[2025-11-01 09:22:37,759] WARNING django.server — "GET /static/admin/img/icon-yes.svg HTTP/1.1" 404 179
[2025-11-01 09:22:37,791] WARNING django.request — Not Found: /static/admin/js/jquery.init.js
[2025-11-01 09:22:37,791] WARNING django.server — "GET /static/admin/js/jquery.init.js HTTP/1.1" 404 179
[2025-11-01 09:22:37,843] WARNING django.request — Not Found: /static/admin/js/core.js
[2025-11-01 09:22:37,844] WARNING django.server — "GET /static/admin/js/core.js HTTP/1.1" 404 179
[2025-11-01 09:22:37,850] WARNING django.request — Not Found: /static/admin/js/admin/RelatedObjectLookups.js
[2025-11-01 09:22:37,850] WARNING django.server — "GET /static/admin/js/admin/RelatedObjectLookups.js HTTP/1.1" 404 179
[2025-11-01 09:22:37,900] WARNING django.request — Not Found: /static/admin/js/actions.js
[2025-11-01 09:22:37,900] WARNING django.server — "GET /static/admin/js/actions.js HTTP/1.1" 404 179
[2025-11-01 09:22:37,949] WARNING django.request — Not Found: /static/admin/js/urlify.js
[2025-11-01 09:22:37,950] WARNING django.server — "GET /static/admin/js/urlify.js HTTP/1.1" 404 179
[2025-11-01 09:22:38,001] WARNING django.request — Not Found: /static/admin/js/prepopulate.js
[2025-11-01 09:22:38,001] WARNING django.server — "GET /static/admin/js/prepopulate.js HTTP/1.1" 404 179
[2025-11-01 09:22:38,052] WARNING django.request — Not Found: /static/admin/js/vendor/xregexp/xregexp.min.js
[2025-11-01 09:22:38,053] WARNING django.server — "GET /static/admin/js/vendor/xregexp/xregexp.min.js HTTP/1.1" 404 179
[2025-11-01 09:22:38,116] WARNING django.request — Not Found: /static/admin/img/icon-yes.svg
[2025-11-01 09:22:38,117] WARNING django.server — "GET /static/admin/img/icon-yes.svg HTTP/1.1" 404 179
[2025-11-01 09:22:38,149] WARNING django.request — Not Found: /static/vendor/select2/js/select2.min.js
[2025-11-01 09:22:38,150] WARNING django.server — "GET /static/vendor/select2/js/select2.min.js HTTP/1.1" 404 179
[2025-11-01 09:22:38,157] WARNING django.request — Not Found: /static/jazzmin/js/change_list.js
[2025-11-01 09:22:38,158] WARNING django.server — "GET /static/jazzmin/js/change_list.js HTTP/1.1" 404 179
[2025-11-01 09:23:02,198] INFO django.server — "GET /admin/auth/ HTTP/1.1" 200 21349
[2025-11-01 09:23:08,580] INFO django.server — "GET /admin/lab/requisicaoanalise/ HTTP/1.1" 200 19789
[2025-11-01 09:23:08,649] WARNING django.request — Not Found: /static/vendor/select2/css/select2.min.css
[2025-11-01 09:23:08,652] WARNING django.request — Not Found: /static/admin/js/vendor/jquery/jquery.min.js
[2025-11-01 09:23:08,662] WARNING django.server — "GET /static/admin/js/vendor/jquery/jquery.min.js HTTP/1.1" 404 179
[2025-11-01 09:23:08,659] WARNING django.request — Not Found: /static/admin/js/admin/RelatedObjectLookups.js
[2025-11-01 09:23:08,660] WARNING django.request — Not Found: /static/admin/js/core.js
[2025-11-01 09:23:08,662] WARNING django.server — "GET /static/vendor/select2/css/select2.min.css HTTP/1.1" 404 179
[2025-11-01 09:23:08,655] WARNING django.request — Not Found: /static/admin/js/jquery.init.js
[2025-11-01 09:23:08,667] WARNING django.request — Not Found: /static/admin/js/actions.js
[2025-11-01 09:23:08,681] WARNING django.server — "GET /static/admin/js/actions.js HTTP/1.1" 404 179
[2025-11-01 09:23:08,676] WARNING django.request — Not Found: /static/admin/js/urlify.js
[2025-11-01 09:23:08,678] WARNING django.server — "GET /static/admin/js/admin/RelatedObjectLookups.js HTTP/1.1" 404 179
[2025-11-01 09:23:08,679] WARNING django.server — "GET /static/admin/js/jquery.init.js HTTP/1.1" 404 179
[2025-11-01 09:23:08,678] WARNING django.server — "GET /static/admin/js/core.js HTTP/1.1" 404 179
[2025-11-01 09:23:08,686] WARNING django.server — "GET /static/admin/js/urlify.js HTTP/1.1" 404 179
[2025-11-01 09:23:08,690] WARNING django.request — Not Found: /static/admin/js/prepopulate.js
[2025-11-01 09:23:08,693] WARNING django.request — Not Found: /static/admin/js/vendor/xregexp/xregexp.min.js
[2025-11-01 09:23:08,694] WARNING django.request — Not Found: /static/vendor/select2/js/select2.min.js
[2025-11-01 09:23:08,695] INFO django.server — "GET /admin/jsi18n/ HTTP/1.1" 200 7210
[2025-11-01 09:23:08,695] WARNING django.server — "GET /static/admin/js/prepopulate.js HTTP/1.1" 404 179
[2025-11-01 09:23:08,697] WARNING django.request — Not Found: /static/jazzmin/js/change_list.js
[2025-11-01 09:23:08,695] WARNING django.server — "GET /static/admin/js/vendor/xregexp/xregexp.min.js HTTP/1.1" 404 179
[2025-11-01 09:23:08,695] WARNING django.server — "GET /static/vendor/select2/js/select2.min.js HTTP/1.1" 404 179
[2025-11-01 09:23:08,699] WARNING django.server — "GET /static/jazzmin/js/change_list.js HTTP/1.1" 404 179
[2025-11-01 09:23:08,728] WARNING django.request — Not Found: /static/admin/js/vendor/jquery/jquery.min.js
[2025-11-01 09:23:08,728] WARNING django.server — "GET /static/admin/js/vendor/jquery/jquery.min.js HTTP/1.1" 404 179
[2025-11-01 09:23:08,775] WARNING django.request — Not Found: /static/admin/js/jquery.init.js
[2025-11-01 09:23:08,776] WARNING django.server — "GET /static/admin/js/jquery.init.js HTTP/1.1" 404 179
[2025-11-01 09:23:08,827] WARNING django.request — Not Found: /static/admin/js/core.js
[2025-11-01 09:23:08,828] WARNING django.server — "GET /static/admin/js/core.js HTTP/1.1" 404 179
[2025-11-01 09:23:08,875] WARNING django.request — Not Found: /static/admin/js/admin/RelatedObjectLookups.js
[2025-11-01 09:23:08,876] WARNING django.server — "GET /static/admin/js/admin/RelatedObjectLookups.js HTTP/1.1" 404 179
[2025-11-01 09:23:08,924] WARNING django.request — Not Found: /static/admin/js/actions.js
[2025-11-01 09:23:08,924] WARNING django.server — "GET /static/admin/js/actions.js HTTP/1.1" 404 179
[2025-11-01 09:23:08,971] WARNING django.request — Not Found: /static/admin/js/urlify.js
[2025-11-01 09:23:08,972] WARNING django.server — "GET /static/admin/js/urlify.js HTTP/1.1" 404 179
[2025-11-01 09:23:09,020] WARNING django.request — Not Found: /static/admin/js/prepopulate.js
[2025-11-01 09:23:09,020] WARNING django.server — "GET /static/admin/js/prepopulate.js HTTP/1.1" 404 179
[2025-11-01 09:23:09,071] WARNING django.request — Not Found: /static/admin/js/vendor/xregexp/xregexp.min.js
[2025-11-01 09:23:09,072] WARNING django.server — "GET /static/admin/js/vendor/xregexp/xregexp.min.js HTTP/1.1" 404 179
[2025-11-01 09:23:09,173] WARNING django.request — Not Found: /static/vendor/select2/js/select2.min.js
[2025-11-01 09:23:09,174] WARNING django.server — "GET /static/vendor/select2/js/select2.min.js HTTP/1.1" 404 179
[2025-11-01 09:23:09,182] WARNING django.request — Not Found: /static/jazzmin/js/change_list.js
[2025-11-01 09:23:09,182] WARNING django.server — "GET /static/jazzmin/js/change_list.js HTTP/1.1" 404 179
[2025-11-01 09:23:13,747] INFO django.server — "GET /admin/lab/requisicaoanalise/add/ HTTP/1.1" 200 31849
[2025-11-01 09:23:13,839] WARNING django.request — Not Found: /static/vendor/select2/css/select2.min.css
[2025-11-01 09:23:13,840] WARNING django.server — "GET /static/vendor/select2/css/select2.min.css HTTP/1.1" 404 179
[2025-11-01 09:23:13,848] WARNING django.request — Not Found: /static/admin/css/vendor/select2/select2.min.css
[2025-11-01 09:23:13,849] WARNING django.request — Not Found: /static/admin/css/autocomplete.css
[2025-11-01 09:23:13,856] WARNING django.server — "GET /static/admin/css/autocomplete.css HTTP/1.1" 404 179
[2025-11-01 09:23:13,854] WARNING django.request — Not Found: /static/admin/js/vendor/select2/select2.full.min.js
[2025-11-01 09:23:13,855] WARNING django.request — Not Found: /static/admin/js/vendor/select2/i18n/pt.js
[2025-11-01 09:23:13,852] WARNING django.request — Not Found: /static/admin/js/vendor/jquery/jquery.min.js
[2025-11-01 09:23:13,858] WARNING django.request — Not Found: /static/admin/js/jquery.init.js
[2025-11-01 09:23:13,860] WARNING django.server — "GET /static/admin/css/vendor/select2/select2.min.css HTTP/1.1" 404 179
[2025-11-01 09:23:13,864] WARNING django.request — Not Found: /static/admin/js/core.js
[2025-11-01 09:23:13,864] WARNING django.server — "GET /static/admin/js/vendor/jquery/jquery.min.js HTTP/1.1" 404 179
[2025-11-01 09:23:13,871] WARNING django.request — Not Found: /static/admin/js/inlines.js
[2025-11-01 09:23:13,864] WARNING django.server — "GET /static/admin/js/vendor/select2/select2.full.min.js HTTP/1.1" 404 179
[2025-11-01 09:23:13,865] WARNING django.server — "GET /static/admin/js/vendor/select2/i18n/pt.js HTTP/1.1" 404 179
[2025-11-01 09:23:13,865] WARNING django.server — "GET /static/admin/js/core.js HTTP/1.1" 404 179
[2025-11-01 09:23:13,868] INFO django.server — "GET /admin/jsi18n/ HTTP/1.1" 200 7210
[2025-11-01 09:23:13,871] WARNING django.server — "GET /static/admin/js/inlines.js HTTP/1.1" 404 179
[2025-11-01 09:23:13,864] WARNING django.server — "GET /static/admin/js/jquery.init.js HTTP/1.1" 404 179
[2025-11-01 09:23:13,874] WARNING django.request — Not Found: /static/admin/js/autocomplete.js
[2025-11-01 09:23:13,878] WARNING django.server — "GET /static/admin/js/autocomplete.js HTTP/1.1" 404 179
[2025-11-01 09:23:13,876] WARNING django.request — Not Found: /static/admin/js/admin/RelatedObjectLookups.js
[2025-11-01 09:23:13,879] WARNING django.server — "GET /static/admin/js/admin/RelatedObjectLookups.js HTTP/1.1" 404 179
[2025-11-01 09:23:13,906] WARNING django.request — Not Found: /static/admin/js/actions.js
[2025-11-01 09:23:13,907] WARNING django.server — "GET /static/admin/js/actions.js HTTP/1.1" 404 179
[2025-11-01 09:23:13,911] WARNING django.request — Not Found: /static/admin/js/urlify.js
[2025-11-01 09:23:13,913] WARNING django.request — Not Found: /static/admin/js/prepopulate.js
[2025-11-01 09:23:13,915] WARNING django.request — Not Found: /static/admin/js/vendor/xregexp/xregexp.min.js
[2025-11-01 09:23:13,916] WARNING django.server — "GET /static/admin/js/urlify.js HTTP/1.1" 404 179
[2025-11-01 09:23:13,917] WARNING django.server — "GET /static/admin/js/vendor/xregexp/xregexp.min.js HTTP/1.1" 404 179
[2025-11-01 09:23:13,917] WARNING django.server — "GET /static/admin/js/prepopulate.js HTTP/1.1" 404 179
[2025-11-01 09:23:13,922] WARNING django.request — Not Found: /static/admin/js/change_form.js
[2025-11-01 09:23:13,924] WARNING django.request — Not Found: /static/admin/js/prepopulate_init.js
[2025-11-01 09:23:13,924] WARNING django.server — "GET /static/admin/js/prepopulate_init.js HTTP/1.1" 404 179
[2025-11-01 09:23:13,925] WARNING django.server — "GET /static/admin/js/change_form.js HTTP/1.1" 404 179
[2025-11-01 09:23:13,950] WARNING django.request — Not Found: /static/vendor/select2/js/select2.min.js
[2025-11-01 09:23:13,951] WARNING django.server — "GET /static/vendor/select2/js/select2.min.js HTTP/1.1" 404 179
[2025-11-01 09:23:13,959] WARNING django.request — Not Found: /static/jazzmin/js/change_form.js
[2025-11-01 09:23:13,960] WARNING django.request — Not Found: /static/admin/css/vendor/select2/select2.min.css
[2025-11-01 09:23:13,962] WARNING django.server — "GET /static/admin/css/vendor/select2/select2.min.css HTTP/1.1" 404 179
[2025-11-01 09:23:13,962] WARNING django.request — Not Found: /static/admin/css/autocomplete.css
[2025-11-01 09:23:13,963] WARNING django.server — "GET /static/jazzmin/js/change_form.js HTTP/1.1" 404 179
[2025-11-01 09:23:13,963] WARNING django.server — "GET /static/admin/css/autocomplete.css HTTP/1.1" 404 179
[2025-11-01 09:23:13,969] WARNING django.request — Not Found: /static/admin/js/vendor/jquery/jquery.min.js
[2025-11-01 09:23:13,969] WARNING django.server — "GET /static/admin/js/vendor/jquery/jquery.min.js HTTP/1.1" 404 179
[2025-11-01 09:23:14,006] WARNING django.request — Not Found: /static/admin/img/icon-addlink.svg
[2025-11-01 09:23:14,008] WARNING django.request — Not Found: /static/admin/img/icon-viewlink.svg
[2025-11-01 09:23:14,009] WARNING django.request — Not Found: /static/admin/img/icon-changelink.svg
[2025-11-01 09:23:14,010] WARNING django.server — "GET /static/admin/img/icon-addlink.svg HTTP/1.1" 404 179
[2025-11-01 09:23:14,010] WARNING django.server — "GET /static/admin/img/icon-viewlink.svg HTTP/1.1" 404 179
[2025-11-01 09:23:14,010] WARNING django.server — "GET /static/admin/img/icon-changelink.svg HTTP/1.1" 404 179
[2025-11-01 09:23:14,018] WARNING django.request — Not Found: /static/admin/js/vendor/select2/select2.full.min.js
[2025-11-01 09:23:14,019] WARNING django.server — "GET /static/admin/js/vendor/select2/select2.full.min.js HTTP/1.1" 404 179
[2025-11-01 09:23:14,068] WARNING django.request — Not Found: /static/admin/js/vendor/select2/i18n/pt.js
[2025-11-01 09:23:14,068] WARNING django.server — "GET /static/admin/js/vendor/select2/i18n/pt.js HTTP/1.1" 404 179
[2025-11-01 09:23:14,119] WARNING django.request — Not Found: /static/admin/js/jquery.init.js
[2025-11-01 09:23:14,119] WARNING django.server — "GET /static/admin/js/jquery.init.js HTTP/1.1" 404 179
[2025-11-01 09:23:14,167] WARNING django.request — Not Found: /static/admin/js/core.js
[2025-11-01 09:23:14,167] WARNING django.server — "GET /static/admin/js/core.js HTTP/1.1" 404 179
[2025-11-01 09:23:14,215] WARNING django.request — Not Found: /static/admin/js/autocomplete.js
[2025-11-01 09:23:14,216] WARNING django.server — "GET /static/admin/js/autocomplete.js HTTP/1.1" 404 179
[2025-11-01 09:23:14,267] WARNING django.request — Not Found: /static/admin/js/inlines.js
[2025-11-01 09:23:14,267] WARNING django.server — "GET /static/admin/js/inlines.js HTTP/1.1" 404 179
[2025-11-01 09:23:14,316] WARNING django.request — Not Found: /static/admin/js/admin/RelatedObjectLookups.js
[2025-11-01 09:23:14,316] WARNING django.server — "GET /static/admin/js/admin/RelatedObjectLookups.js HTTP/1.1" 404 179
[2025-11-01 09:23:14,364] WARNING django.request — Not Found: /static/admin/js/actions.js
[2025-11-01 09:23:14,365] WARNING django.server — "GET /static/admin/js/actions.js HTTP/1.1" 404 179
[2025-11-01 09:23:14,411] WARNING django.request — Not Found: /static/admin/js/urlify.js
[2025-11-01 09:23:14,412] WARNING django.server — "GET /static/admin/js/urlify.js HTTP/1.1" 404 179
[2025-11-01 09:23:14,464] WARNING django.request — Not Found: /static/admin/js/prepopulate.js
[2025-11-01 09:23:14,464] WARNING django.server — "GET /static/admin/js/prepopulate.js HTTP/1.1" 404 179
[2025-11-01 09:23:14,512] WARNING django.request — Not Found: /static/admin/js/vendor/xregexp/xregexp.min.js
[2025-11-01 09:23:14,513] WARNING django.server — "GET /static/admin/js/vendor/xregexp/xregexp.min.js HTTP/1.1" 404 179
[2025-11-01 09:23:14,582] WARNING django.request — Not Found: /static/admin/img/icon-changelink.svg
[2025-11-01 09:23:14,583] WARNING django.request — Not Found: /static/admin/img/icon-viewlink.svg
[2025-11-01 09:23:14,584] WARNING django.request — Not Found: /static/admin/img/icon-addlink.svg
[2025-11-01 09:23:14,587] WARNING django.request — Not Found: /static/admin/js/change_form.js
[2025-11-01 09:23:14,587] WARNING django.server — "GET /static/admin/img/icon-changelink.svg HTTP/1.1" 404 179
[2025-11-01 09:23:14,588] WARNING django.server — "GET /static/admin/img/icon-addlink.svg HTTP/1.1" 404 179
[2025-11-01 09:23:14,589] WARNING django.server — "GET /static/admin/img/icon-viewlink.svg HTTP/1.1" 404 179
[2025-11-01 09:23:14,589] WARNING django.server — "GET /static/admin/js/change_form.js HTTP/1.1" 404 179
[2025-11-01 09:23:14,600] WARNING django.request — Not Found: /static/admin/js/prepopulate_init.js
[2025-11-01 09:23:14,600] WARNING django.server — "GET /static/admin/js/prepopulate_init.js HTTP/1.1" 404 179
[2025-11-01 09:23:14,669] WARNING django.request — Not Found: /static/vendor/select2/js/select2.min.js
[2025-11-01 09:23:14,669] WARNING django.server — "GET /static/vendor/select2/js/select2.min.js HTTP/1.1" 404 179
[2025-11-01 09:23:14,675] WARNING django.request — Not Found: /static/jazzmin/js/change_form.js
[2025-11-01 09:23:14,676] WARNING django.server — "GET /static/jazzmin/js/change_form.js HTTP/1.1" 404 179
[2025-11-01 09:23:25,752] INFO django.server — "GET /admin/lab/paciente/add/?_to_field=id&_popup=1 HTTP/1.1" 200 14981
[2025-11-01 09:23:25,825] WARNING django.request — Not Found: /static/vendor/select2/css/select2.min.css
[2025-11-01 09:23:25,836] WARNING django.server — "GET /static/vendor/select2/css/select2.min.css HTTP/1.1" 404 179
[2025-11-01 09:23:25,836] WARNING django.request — Not Found: /static/admin/js/jquery.init.js
[2025-11-01 09:23:25,834] WARNING django.request — Not Found: /static/admin/js/calendar.js
[2025-11-01 09:23:25,829] WARNING django.request — Not Found: /static/admin/js/vendor/jquery/jquery.min.js
[2025-11-01 09:23:25,841] WARNING django.server — "GET /static/admin/js/vendor/jquery/jquery.min.js HTTP/1.1" 404 179
[2025-11-01 09:23:25,843] WARNING django.request — Not Found: /static/admin/js/admin/RelatedObjectLookups.js
[2025-11-01 09:23:25,839] WARNING django.request — Not Found: /static/admin/js/admin/DateTimeShortcuts.js
[2025-11-01 09:23:25,840] WARNING django.request — Not Found: /static/admin/js/core.js
[2025-11-01 09:23:25,846] WARNING django.server — "GET /static/admin/js/core.js HTTP/1.1" 404 179
[2025-11-01 09:23:25,844] WARNING django.server — "GET /static/admin/js/jquery.init.js HTTP/1.1" 404 179
[2025-11-01 09:23:25,851] WARNING django.request — Not Found: /static/admin/js/actions.js
[2025-11-01 09:23:25,852] WARNING django.server — "GET /static/admin/js/actions.js HTTP/1.1" 404 179
[2025-11-01 09:23:25,844] WARNING django.server — "GET /static/admin/js/admin/RelatedObjectLookups.js HTTP/1.1" 404 179
[2025-11-01 09:23:25,847] WARNING django.server — "GET /static/admin/js/calendar.js HTTP/1.1" 404 179
[2025-11-01 09:23:25,847] WARNING django.server — "GET /static/admin/js/admin/DateTimeShortcuts.js HTTP/1.1" 404 179
[2025-11-01 09:23:25,856] WARNING django.request — Not Found: /static/admin/js/prepopulate.js
[2025-11-01 09:23:25,859] WARNING django.request — Not Found: /static/admin/js/urlify.js
[2025-11-01 09:23:25,860] WARNING django.server — "GET /static/admin/js/prepopulate.js HTTP/1.1" 404 179
[2025-11-01 09:23:25,861] INFO django.server — "GET /admin/jsi18n/ HTTP/1.1" 200 7210
[2025-11-01 09:23:25,862] WARNING django.server — "GET /static/admin/js/urlify.js HTTP/1.1" 404 179
[2025-11-01 09:23:25,864] WARNING django.request — Not Found: /static/admin/js/vendor/xregexp/xregexp.min.js
[2025-11-01 09:23:25,864] WARNING django.server — "GET /static/admin/js/vendor/xregexp/xregexp.min.js HTTP/1.1" 404 179
[2025-11-01 09:23:25,886] WARNING django.request — Not Found: /static/admin/js/change_form.js
[2025-11-01 09:23:25,887] WARNING django.server — "GET /static/admin/js/change_form.js HTTP/1.1" 404 179
[2025-11-01 09:23:25,894] WARNING django.request — Not Found: /static/admin/js/prepopulate_init.js
[2025-11-01 09:23:25,896] WARNING django.request — Not Found: /static/vendor/select2/js/select2.min.js
[2025-11-01 09:23:25,896] WARNING django.server — "GET /static/vendor/select2/js/select2.min.js HTTP/1.1" 404 179
[2025-11-01 09:23:25,897] WARNING django.server — "GET /static/admin/js/prepopulate_init.js HTTP/1.1" 404 179
[2025-11-01 09:23:25,902] WARNING django.request — Not Found: /static/jazzmin/js/change_form.js
[2025-11-01 09:23:25,903] WARNING django.request — Not Found: /static/admin/js/vendor/jquery/jquery.min.js
[2025-11-01 09:23:25,904] WARNING django.server — "GET /static/admin/js/vendor/jquery/jquery.min.js HTTP/1.1" 404 179
[2025-11-01 09:23:25,904] WARNING django.server — "GET /static/jazzmin/js/change_form.js HTTP/1.1" 404 179
[2025-11-01 09:23:25,954] WARNING django.request — Not Found: /static/admin/js/calendar.js
[2025-11-01 09:23:25,955] WARNING django.server — "GET /static/admin/js/calendar.js HTTP/1.1" 404 179
[2025-11-01 09:23:26,003] WARNING django.request — Not Found: /static/admin/js/jquery.init.js
[2025-11-01 09:23:26,004] WARNING django.server — "GET /static/admin/js/jquery.init.js HTTP/1.1" 404 179
[2025-11-01 09:23:26,051] WARNING django.request — Not Found: /static/admin/js/admin/DateTimeShortcuts.js
[2025-11-01 09:23:26,052] WARNING django.server — "GET /static/admin/js/admin/DateTimeShortcuts.js HTTP/1.1" 404 179
[2025-11-01 09:23:26,098] WARNING django.request — Not Found: /static/admin/js/core.js
[2025-11-01 09:23:26,099] WARNING django.server — "GET /static/admin/js/core.js HTTP/1.1" 404 179
[2025-11-01 09:23:26,147] WARNING django.request — Not Found: /static/admin/js/admin/RelatedObjectLookups.js
[2025-11-01 09:23:26,148] WARNING django.server — "GET /static/admin/js/admin/RelatedObjectLookups.js HTTP/1.1" 404 179
[2025-11-01 09:23:26,199] WARNING django.request — Not Found: /static/admin/js/actions.js
[2025-11-01 09:23:26,199] WARNING django.server — "GET /static/admin/js/actions.js HTTP/1.1" 404 179
[2025-11-01 09:23:26,249] WARNING django.request — Not Found: /static/admin/js/urlify.js
[2025-11-01 09:23:26,249] WARNING django.server — "GET /static/admin/js/urlify.js HTTP/1.1" 404 179
[2025-11-01 09:23:26,299] WARNING django.request — Not Found: /static/admin/js/prepopulate.js
[2025-11-01 09:23:26,299] WARNING django.server — "GET /static/admin/js/prepopulate.js HTTP/1.1" 404 179
[2025-11-01 09:23:26,348] WARNING django.request — Not Found: /static/admin/js/vendor/xregexp/xregexp.min.js
[2025-11-01 09:23:26,348] WARNING django.server — "GET /static/admin/js/vendor/xregexp/xregexp.min.js HTTP/1.1" 404 179
[2025-11-01 09:23:26,414] WARNING django.request — Not Found: /static/admin/js/change_form.js
[2025-11-01 09:23:26,415] WARNING django.server — "GET /static/admin/js/change_form.js HTTP/1.1" 404 179
[2025-11-01 09:23:26,463] WARNING django.request — Not Found: /static/admin/js/prepopulate_init.js
[2025-11-01 09:23:26,464] WARNING django.server — "GET /static/admin/js/prepopulate_init.js HTTP/1.1" 404 179
[2025-11-01 09:23:26,530] WARNING django.request — Not Found: /static/vendor/select2/js/select2.min.js
[2025-11-01 09:23:26,531] WARNING django.server — "GET /static/vendor/select2/js/select2.min.js HTTP/1.1" 404 179
[2025-11-01 09:23:26,580] WARNING django.request — Not Found: /static/jazzmin/js/change_form.js
[2025-11-01 09:23:26,580] WARNING django.server — "GET /static/jazzmin/js/change_form.js HTTP/1.1" 404 179
[2025-11-01 09:23:31,216] INFO django.server — "GET /admin/lab/requisicaoanalise/add/ HTTP/1.1" 200 31849
[2025-11-01 09:23:31,292] WARNING django.request — Not Found: /static/vendor/select2/css/select2.min.css
[2025-11-01 09:23:31,293] WARNING django.server — "GET /static/vendor/select2/css/select2.min.css HTTP/1.1" 404 179
[2025-11-01 09:23:31,297] WARNING django.request — Not Found: /static/admin/css/vendor/select2/select2.min.css
[2025-11-01 09:23:31,298] WARNING django.request — Not Found: /static/admin/css/autocomplete.css
[2025-11-01 09:23:31,302] WARNING django.request — Not Found: /static/admin/js/vendor/select2/select2.full.min.js
[2025-11-01 09:23:31,307] WARNING django.server — "GET /static/admin/js/vendor/select2/select2.full.min.js HTTP/1.1" 404 179
[2025-11-01 09:23:31,308] WARNING django.server — "GET /static/admin/css/autocomplete.css HTTP/1.1" 404 179
[2025-11-01 09:23:31,306] WARNING django.request — Not Found: /static/admin/js/vendor/jquery/jquery.min.js
[2025-11-01 09:23:31,307] WARNING django.server — "GET /static/admin/css/vendor/select2/select2.min.css HTTP/1.1" 404 179
[2025-11-01 09:23:31,304] WARNING django.request — Not Found: /static/admin/js/vendor/select2/i18n/pt.js
[2025-11-01 09:23:31,305] WARNING django.request — Not Found: /static/admin/js/jquery.init.js
[2025-11-01 09:23:31,308] WARNING django.server — "GET /static/admin/js/vendor/jquery/jquery.min.js HTTP/1.1" 404 179
[2025-11-01 09:23:31,310] WARNING django.request — Not Found: /static/admin/js/core.js
[2025-11-01 09:23:31,313] WARNING django.request — Not Found: /static/admin/js/autocomplete.js
[2025-11-01 09:23:31,314] WARNING django.request — Not Found: /static/admin/js/inlines.js
[2025-11-01 09:23:31,316] WARNING django.server — "GET /static/admin/js/core.js HTTP/1.1" 404 179
[2025-11-01 09:23:31,316] WARNING django.server — "GET /static/admin/js/jquery.init.js HTTP/1.1" 404 179
[2025-11-01 09:23:31,316] WARNING django.server — "GET /static/admin/js/vendor/select2/i18n/pt.js HTTP/1.1" 404 179
[2025-11-01 09:23:31,320] WARNING django.request — Not Found: /static/admin/js/admin/RelatedObjectLookups.js
[2025-11-01 09:23:31,317] WARNING django.server — "GET /static/admin/js/inlines.js HTTP/1.1" 404 179
[2025-11-01 09:23:31,317] WARNING django.server — "GET /static/admin/js/autocomplete.js HTTP/1.1" 404 179
[2025-11-01 09:23:31,321] WARNING django.request — Not Found: /static/admin/js/actions.js
[2025-11-01 09:23:31,322] WARNING django.server — "GET /static/admin/js/admin/RelatedObjectLookups.js HTTP/1.1" 404 179
[2025-11-01 09:23:31,322] WARNING django.server — "GET /static/admin/js/actions.js HTTP/1.1" 404 179
[2025-11-01 09:23:31,347] WARNING django.request — Not Found: /static/admin/js/urlify.js
